seq_id,label,fault_type,severity,fault_stage,source,cluster,seed_idx
4620,3,cavitation,0.6023,developing,physics_weibull,startup,112
4621,3,cavitation,0.3978,developing,physics_weibull,startup,112
4622,3,cavitation,0.1469,early,physics_weibull,startup,112
4623,3,cavitation,0.297,early,physics_weibull,startup,112
4624,3,cavitation,0.05,early,physics_weibull,startup,112
4625,3,cavitation,0.1583,early,physics_weibull,startup,112
4626,3,cavitation,0.7732,advanced,physics_weibull,startup,112
4627,3,cavitation,0.3767,developing,physics_weibull,startup,112
4628,3,cavitation,0.05,early,physics_weibull,startup,112
4629,3,cavitation,0.2936,early,physics_weibull,startup,112
4630,3,cavitation,0.3042,developing,physics_weibull,startup,112
4631,3,cavitation,0.1186,early,physics_weibull,startup,112
4632,3,cavitation,0.5238,developing,physics_weibull,startup,112
4633,3,cavitation,0.2411,early,physics_weibull,startup,112
4634,3,cavitation,0.6772,advanced,physics_weibull,startup,112
4635,3,cavitation,0.0919,early,physics_weibull,startup,112
4636,3,cavitation,0.05,early,physics_weibull,startup,112
4637,3,cavitation,0.05,early,physics_weibull,startup,112
4638,3,cavitation,0.1654,early,physics_weibull,startup,112
4639,3,cavitation,0.506,developing,physics_weibull,startup,112
4640,3,cavitation,0.05,early,physics_weibull,startup,112
4641,3,cavitation,0.4386,developing,physics_weibull,startup,112
4642,3,cavitation,0.9402,advanced,physics_weibull,startup,112
4643,3,cavitation,0.05,early,physics_weibull,startup,112
4644,3,cavitation,0.2279,early,physics_weibull,startup,112
4645,3,cavitation,0.8763,advanced,physics_weibull,startup,112
4646,3,cavitation,0.9393,advanced,physics_weibull,startup,112
4647,3,cavitation,0.7439,advanced,physics_weibull,startup,112
4648,3,cavitation,0.3922,developing,physics_weibull,startup,112
4649,3,cavitation,0.5795,developing,physics_weibull,startup,112
4650,3,cavitation,0.1941,early,physics_weibull,startup,112
4651,3,cavitation,0.5167,developing,physics_weibull,startup,112
4652,3,cavitation,0.6679,advanced,physics_weibull,startup,112
4653,3,cavitation,0.4123,developing,physics_weibull,startup,112
4654,3,cavitation,0.8364,advanced,physics_weibull,startup,112
4655,3,cavitation,0.6975,advanced,physics_weibull,startup,112
4656,3,cavitation,0.7734,advanced,physics_weibull,startup,112
4657,3,cavitation,0.05,early,physics_weibull,startup,112
4658,3,cavitation,0.05,early,physics_weibull,startup,112
4659,3,cavitation,0.9347,advanced,physics_weibull,startup,112
4660,3,cavitation,0.2452,early,physics_weibull,startup,112
4661,3,cavitation,0.05,early,physics_weibull,startup,112
4662,3,cavitation,0.05,early,physics_weibull,startup,112
4663,3,cavitation,0.788,advanced,physics_weibull,startup,112
4664,3,cavitation,0.0895,early,physics_weibull,startup,112
4665,3,cavitation,0.7256,advanced,physics_weibull,startup,112
4666,3,cavitation,0.1988,early,physics_weibull,startup,112
4667,3,cavitation,0.3207,developing,physics_weibull,startup,112
4668,3,cavitation,0.3287,developing,physics_weibull,startup,112
4669,3,cavitation,0.1859,early,physics_weibull,startup,112
4670,3,cavitation,0.5023,developing,physics_weibull,startup,112
4671,3,cavitation,0.4185,developing,physics_weibull,startup,112
4672,3,cavitation,0.4239,developing,physics_weibull,startup,112
4673,3,cavitation,0.5318,developing,physics_weibull,startup,112
4674,3,cavitation,0.0887,early,physics_weibull,startup,112
4675,3,cavitation,0.4848,developing,physics_weibull,startup,112
4676,3,cavitation,0.6247,developing,physics_weibull,startup,112
4677,3,cavitation,0.6439,developing,physics_weibull,startup,112
4678,3,cavitation,0.1448,early,physics_weibull,startup,112
4679,3,cavitation,0.4959,developing,physics_weibull,startup,112
4680,3,cavitation,0.3147,developing,physics_weibull,startup,112
4681,3,cavitation,0.4181,developing,physics_weibull,startup,112
4682,3,cavitation,0.3792,developing,physics_weibull,startup,112
4683,3,cavitation,0.143,early,physics_weibull,startup,112
4684,3,cavitation,0.5193,developing,physics_weibull,startup,112
4685,3,cavitation,0.1104,early,physics_weibull,startup,112
4686,3,cavitation,0.0748,early,physics_weibull,startup,112
4687,3,cavitation,0.05,early,physics_weibull,startup,112
4688,3,cavitation,0.05,early,physics_weibull,startup,112
4689,3,cavitation,0.0702,early,physics_weibull,startup,112
4690,3,cavitation,0.073,early,physics_weibull,startup,112
4691,3,cavitation,0.05,early,physics_weibull,startup,112
4692,3,cavitation,0.6424,developing,physics_weibull,startup,112
4693,3,cavitation,0.7335,advanced,physics_weibull,startup,112
4694,3,cavitation,0.1059,early,physics_weibull,startup,112
4695,3,cavitation,0.73,advanced,physics_weibull,startup,112
4696,3,cavitation,0.05,early,physics_weibull,startup,112
4697,3,cavitation,0.8623,advanced,physics_weibull,startup,112
4698,3,cavitation,0.1277,early,physics_weibull,startup,112
4699,3,cavitation,0.0769,early,physics_weibull,startup,112
4700,3,cavitation,0.6493,developing,physics_weibull,startup,112
4701,3,cavitation,0.05,early,physics_weibull,startup,112
4702,3,cavitation,0.0893,early,physics_weibull,startup,112
4703,3,cavitation,0.4708,developing,physics_weibull,startup,112
4704,3,cavitation,0.05,early,physics_weibull,startup,112
4705,3,cavitation,0.524,developing,physics_weibull,startup,112
4706,3,cavitation,0.05,early,physics_weibull,startup,112
4707,3,cavitation,0.6023,developing,physics_weibull,startup,112
4708,3,cavitation,0.2383,early,physics_weibull,startup,112
4709,3,cavitation,0.05,early,physics_weibull,startup,112
4710,3,cavitation,0.2064,early,physics_weibull,startup,112
4711,3,cavitation,0.2423,early,physics_weibull,startup,112
4712,3,cavitation,0.05,early,physics_weibull,startup,112
4713,3,cavitation,0.6636,advanced,physics_weibull,startup,112
4714,3,cavitation,0.3815,developing,physics_weibull,startup,112
4715,3,cavitation,0.1954,early,physics_weibull,startup,112
4716,3,cavitation,0.2344,early,physics_weibull,startup,112
4717,3,cavitation,0.621,developing,physics_weibull,startup,112
4718,3,cavitation,0.05,early,physics_weibull,startup,112
4719,3,cavitation,0.1221,early,physics_weibull,startup,112
4720,3,cavitation,0.7047,advanced,physics_weibull,startup,112
4721,3,cavitation,0.1159,early,physics_weibull,startup,112
4722,3,cavitation,0.6442,developing,physics_weibull,startup,112
4723,3,cavitation,0.05,early,physics_weibull,startup,112
4724,3,cavitation,0.1357,early,physics_weibull,startup,112
4725,3,cavitation,0.168,early,physics_weibull,startup,112
4726,3,cavitation,0.5262,developing,physics_weibull,startup,112
4727,3,cavitation,0.0849,early,physics_weibull,startup,112
4728,3,cavitation,0.1004,early,physics_weibull,startup,112
4729,3,cavitation,0.3965,developing,physics_weibull,startup,112
4730,3,cavitation,0.9332,advanced,physics_weibull,startup,112
4731,3,cavitation,0.05,early,physics_weibull,startup,112
4732,3,cavitation,0.3135,developing,physics_weibull,startup,112
4733,3,cavitation,0.4585,developing,physics_weibull,startup,112
4734,3,cavitation,0.5604,developing,physics_weibull,startup,112
4735,3,cavitation,0.3216,developing,physics_weibull,startup,112
4736,3,cavitation,0.0777,early,physics_weibull,startup,112
4737,3,cavitation,0.05,early,physics_weibull,startup,112
4738,3,cavitation,0.0788,early,physics_weibull,startup,112
4739,3,cavitation,0.05,early,physics_weibull,startup,112
4740,3,cavitation,0.5613,developing,physics_weibull,startup,112
4741,3,cavitation,0.05,early,physics_weibull,startup,112
4742,3,cavitation,0.5718,developing,physics_weibull,startup,112
4743,3,cavitation,0.1528,early,physics_weibull,startup,112
4744,3,cavitation,0.05,early,physics_weibull,startup,112
4745,3,cavitation,0.8273,advanced,physics_weibull,startup,112
4746,3,cavitation,0.0816,early,physics_weibull,startup,112
4747,3,cavitation,0.05,early,physics_weibull,startup,112
4748,3,cavitation,0.05,early,physics_weibull,startup,112
4749,3,cavitation,0.0527,early,physics_weibull,startup,112
4750,3,cavitation,0.579,developing,physics_weibull,startup,112
4751,3,cavitation,0.6552,advanced,physics_weibull,startup,112
4752,3,cavitation,0.2011,early,physics_weibull,startup,112
4753,3,cavitation,0.0808,early,physics_weibull,startup,112
4754,3,cavitation,0.4378,developing,physics_weibull,startup,112
4755,3,cavitation,0.817,advanced,physics_weibull,startup,112
4756,3,cavitation,0.1063,early,physics_weibull,startup,112
4757,3,cavitation,0.2667,early,physics_weibull,startup,112
4758,3,cavitation,0.6123,developing,physics_weibull,startup,112
4759,3,cavitation,0.5729,developing,physics_weibull,startup,112
4760,3,cavitation,0.3718,developing,physics_weibull,startup,112
4761,3,cavitation,0.0702,early,physics_weibull,startup,112
4762,3,cavitation,0.07,early,physics_weibull,startup,112
4763,3,cavitation,0.1094,early,physics_weibull,startup,112
4764,3,cavitation,0.5334,developing,physics_weibull,startup,112
4765,3,cavitation,0.2029,early,physics_weibull,startup,112
4766,3,cavitation,0.9895,advanced,physics_weibull,startup,112
4767,3,cavitation,0.3537,developing,physics_weibull,startup,112
4768,3,cavitation,0.05,early,physics_weibull,startup,112
4769,3,cavitation,0.2371,early,physics_weibull,startup,112
4770,3,cavitation,0.05,early,physics_weibull,startup,112
4771,3,cavitation,0.8214,advanced,physics_weibull,startup,112
4772,3,cavitation,0.1473,early,physics_weibull,startup,112
4773,3,cavitation,0.5515,developing,physics_weibull,startup,112
4774,3,cavitation,0.05,early,physics_weibull,startup,112
4775,3,cavitation,0.7484,advanced,physics_weibull,startup,112
4776,3,cavitation,0.1724,early,physics_weibull,startup,112
4777,3,cavitation,0.05,early,physics_weibull,startup,112
4778,3,cavitation,0.05,early,physics_weibull,startup,112
4779,3,cavitation,0.1988,early,physics_weibull,startup,112
4780,3,cavitation,0.2972,early,physics_weibull,startup,112
4781,3,cavitation,0.05,early,physics_weibull,startup,112
4782,3,cavitation,0.7029,advanced,physics_weibull,startup,112
4783,3,cavitation,0.4157,developing,physics_weibull,startup,112
4784,3,cavitation,0.3253,developing,physics_weibull,startup,112
4785,3,cavitation,0.05,early,physics_weibull,startup,112
4786,3,cavitation,0.3554,developing,physics_weibull,startup,112
4787,3,cavitation,0.2287,early,physics_weibull,startup,112
4788,3,cavitation,0.05,early,physics_weibull,startup,112
4789,3,cavitation,0.5491,developing,physics_weibull,startup,112
4790,3,cavitation,0.5398,developing,physics_weibull,startup,112
4791,3,cavitation,0.0964,early,physics_weibull,startup,112
4792,3,cavitation,0.05,early,physics_weibull,startup,112
4793,3,cavitation,0.0635,early,physics_weibull,startup,112
4794,3,cavitation,0.0543,early,physics_weibull,startup,112
4795,3,cavitation,0.0618,early,physics_weibull,startup,112
4796,3,cavitation,0.1615,early,physics_weibull,startup,112
4797,3,cavitation,0.135,early,physics_weibull,startup,112
4798,3,cavitation,0.0624,early,physics_weibull,startup,112
4799,3,cavitation,0.05,early,physics_weibull,startup,112
4800,4,seal_failure,0.4799,developing,spike_seed_weibull,high_load,0
4801,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,1
4802,4,seal_failure,0.0551,early,spike_seed_weibull,steady_state,2
4803,4,seal_failure,0.0758,early,spike_seed_weibull,steady_state,3
4804,4,seal_failure,0.1383,early,spike_seed_weibull,high_load,4
4805,4,seal_failure,0.0975,early,spike_seed_weibull,high_load,5
4806,4,seal_failure,0.2582,early,spike_seed_weibull,steady_state,6
4807,4,seal_failure,0.05,early,spike_seed_weibull,high_load,7
4808,4,seal_failure,0.05,early,spike_seed_weibull,high_load,8
4809,4,seal_failure,0.4662,developing,spike_seed_weibull,steady_state,9
4810,4,seal_failure,0.7607,advanced,spike_seed_weibull,high_load,10
4811,4,seal_failure,0.05,early,spike_seed_weibull,high_load,11
4812,4,seal_failure,0.2098,early,spike_seed_weibull,high_load,12
4813,4,seal_failure,0.1441,early,spike_seed_weibull,steady_state,13
4814,4,seal_failure,0.8475,advanced,spike_seed_weibull,high_load,14
4815,4,seal_failure,0.7125,advanced,spike_seed_weibull,steady_state,15
4816,4,seal_failure,0.968,advanced,spike_seed_weibull,steady_state,16
4817,4,seal_failure,0.1012,early,spike_seed_weibull,steady_state,17
4818,4,seal_failure,0.3832,developing,spike_seed_weibull,steady_state,18
4819,4,seal_failure,0.8502,advanced,spike_seed_weibull,steady_state,19
4820,4,seal_failure,0.3187,developing,spike_seed_weibull,steady_state,20
4821,4,seal_failure,0.05,early,spike_seed_weibull,high_load,21
4822,4,seal_failure,0.2756,early,spike_seed_weibull,steady_state,22
4823,4,seal_failure,0.0875,early,spike_seed_weibull,high_load,23
4824,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,24
4825,4,seal_failure,0.05,early,spike_seed_weibull,high_load,25
4826,4,seal_failure,0.05,early,spike_seed_weibull,high_load,26
4827,4,seal_failure,0.6204,developing,spike_seed_weibull,high_load,27
4828,4,seal_failure,0.0944,early,spike_seed_weibull,steady_state,28
4829,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,29
4830,4,seal_failure,0.1565,early,spike_seed_weibull,high_load,30
4831,4,seal_failure,0.1943,early,spike_seed_weibull,steady_state,31
4832,4,seal_failure,0.7861,advanced,spike_seed_weibull,steady_state,32
4833,4,seal_failure,0.7309,advanced,spike_seed_weibull,high_load,33
4834,4,seal_failure,0.0596,early,spike_seed_weibull,high_load,34
4835,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,35
4836,4,seal_failure,0.2438,early,spike_seed_weibull,high_load,36
4837,4,seal_failure,0.3753,developing,spike_seed_weibull,steady_state,37
4838,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,38
4839,4,seal_failure,0.9834,advanced,spike_seed_weibull,high_load,39
4840,4,seal_failure,0.05,early,spike_seed_weibull,high_load,40
4841,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,41
4842,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,42
4843,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,43
4844,4,seal_failure,0.107,early,spike_seed_weibull,high_load,44
4845,4,seal_failure,0.3864,developing,spike_seed_weibull,high_load,45
4846,4,seal_failure,0.0963,early,spike_seed_weibull,high_load,46
4847,4,seal_failure,0.2294,early,spike_seed_weibull,high_load,47
4848,4,seal_failure,0.1359,early,spike_seed_weibull,high_load,48
4849,4,seal_failure,0.8338,advanced,spike_seed_weibull,high_load,49
4850,4,seal_failure,0.5615,developing,spike_seed_weibull,steady_state,50
4851,4,seal_failure,0.4742,developing,spike_seed_weibull,steady_state,51
4852,4,seal_failure,0.4678,developing,spike_seed_weibull,high_load,52
4853,4,seal_failure,0.3331,developing,spike_seed_weibull,high_load,53
4854,4,seal_failure,0.806,advanced,spike_seed_weibull,steady_state,54
4855,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,55
4856,4,seal_failure,0.3296,developing,spike_seed_weibull,steady_state,56
4857,4,seal_failure,0.3967,developing,spike_seed_weibull,steady_state,57
4858,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,58
4859,4,seal_failure,0.1924,early,spike_seed_weibull,steady_state,59
4860,4,seal_failure,0.2607,early,spike_seed_weibull,high_load,60
4861,4,seal_failure,0.214,early,spike_seed_weibull,steady_state,61
4862,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,62
4863,4,seal_failure,0.6258,developing,spike_seed_weibull,steady_state,63
4864,4,seal_failure,0.5773,developing,spike_seed_weibull,high_load,64
4865,4,seal_failure,0.8645,advanced,spike_seed_weibull,high_load,65
4866,4,seal_failure,0.8587,advanced,spike_seed_weibull,high_load,66
4867,4,seal_failure,0.5863,developing,spike_seed_weibull,high_load,67
4868,4,seal_failure,0.079,early,spike_seed_weibull,steady_state,68
4869,4,seal_failure,0.9077,advanced,spike_seed_weibull,steady_state,69
4870,4,seal_failure,0.431,developing,spike_seed_weibull,high_load,70
4871,4,seal_failure,0.9229,advanced,spike_seed_weibull,high_load,71
4872,4,seal_failure,0.477,developing,spike_seed_weibull,high_load,72
4873,4,seal_failure,0.0983,early,spike_seed_weibull,high_load,73
4874,4,seal_failure,0.4423,developing,spike_seed_weibull,high_load,74
4875,4,seal_failure,0.203,early,spike_seed_weibull,high_load,75
4876,4,seal_failure,0.4669,developing,spike_seed_weibull,high_load,76
4877,4,seal_failure,0.2525,early,spike_seed_weibull,steady_state,77
4878,4,seal_failure,0.364,developing,spike_seed_weibull,steady_state,78
4879,4,seal_failure,0.5365,developing,spike_seed_weibull,high_load,79
4880,4,seal_failure,0.1478,early,spike_seed_weibull,steady_state,80
4881,4,seal_failure,0.7228,advanced,spike_seed_weibull,steady_state,81
4882,4,seal_failure,0.3488,developing,spike_seed_weibull,steady_state,82
4883,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,83
4884,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,84
4885,4,seal_failure,0.2265,early,spike_seed_weibull,high_load,85
4886,4,seal_failure,0.6906,advanced,spike_seed_weibull,steady_state,86
4887,4,seal_failure,0.4558,developing,spike_seed_weibull,steady_state,87
4888,4,seal_failure,0.1501,early,spike_seed_weibull,high_load,88
4889,4,seal_failure,0.05,early,spike_seed_weibull,high_load,89
4890,4,seal_failure,0.2635,early,spike_seed_weibull,high_load,90
4891,4,seal_failure,0.2492,early,spike_seed_weibull,steady_state,91
4892,4,seal_failure,0.3575,developing,spike_seed_weibull,steady_state,92
4893,4,seal_failure,0.4976,developing,spike_seed_weibull,steady_state,93
4894,4,seal_failure,0.9888,advanced,spike_seed_weibull,high_load,94
4895,4,seal_failure,0.0517,early,spike_seed_weibull,high_load,95
4896,4,seal_failure,0.283,early,spike_seed_weibull,steady_state,96
4897,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,97
4898,4,seal_failure,0.7482,advanced,spike_seed_weibull,high_load,98
4899,4,seal_failure,0.7044,advanced,spike_seed_weibull,steady_state,99
4900,4,seal_failure,0.8563,advanced,spike_seed_weibull,steady_state,100
4901,4,seal_failure,0.4273,developing,spike_seed_weibull,high_load,101
4902,4,seal_failure,0.4615,developing,spike_seed_weibull,steady_state,102
4903,4,seal_failure,0.8874,advanced,spike_seed_weibull,steady_state,103
4904,4,seal_failure,0.1482,early,spike_seed_weibull,high_load,104
4905,4,seal_failure,0.0645,early,spike_seed_weibull,high_load,105
4906,4,seal_failure,0.3209,developing,spike_seed_weibull,high_load,106
4907,4,seal_failure,0.7549,advanced,spike_seed_weibull,steady_state,107
4908,4,seal_failure,0.1434,early,spike_seed_weibull,high_load,108
4909,4,seal_failure,0.1531,early,spike_seed_weibull,steady_state,109
4910,4,seal_failure,0.9968,advanced,spike_seed_weibull,high_load,110
4911,4,seal_failure,0.4509,developing,spike_seed_weibull,high_load,111
4912,4,seal_failure,0.944,advanced,spike_seed_weibull,steady_state,112
4913,4,seal_failure,0.9862,advanced,spike_seed_weibull,high_load,113
4914,4,seal_failure,0.177,early,spike_seed_weibull,high_load,114
4915,4,seal_failure,0.209,early,spike_seed_weibull,steady_state,115
4916,4,seal_failure,0.861,advanced,spike_seed_weibull,steady_state,116
4917,4,seal_failure,0.0655,early,spike_seed_weibull,steady_state,117
4918,4,seal_failure,0.4934,developing,spike_seed_weibull,steady_state,118
4919,4,seal_failure,0.7963,advanced,spike_seed_weibull,high_load,119
4920,4,seal_failure,0.9912,advanced,spike_seed_weibull,high_load,120
4921,4,seal_failure,0.0755,early,spike_seed_weibull,steady_state,121
4922,4,seal_failure,0.1516,early,spike_seed_weibull,high_load,122
4923,4,seal_failure,0.05,early,spike_seed_weibull,high_load,123
4924,4,seal_failure,0.0537,early,spike_seed_weibull,steady_state,124
4925,4,seal_failure,0.1171,early,spike_seed_weibull,high_load,125
4926,4,seal_failure,0.05,early,spike_seed_weibull,high_load,126
4927,4,seal_failure,0.05,early,spike_seed_weibull,high_load,127
4928,4,seal_failure,0.05,early,spike_seed_weibull,high_load,128
4929,4,seal_failure,0.4749,developing,spike_seed_weibull,high_load,129
4930,4,seal_failure,0.5981,developing,spike_seed_weibull,high_load,130
4931,4,seal_failure,0.979,advanced,spike_seed_weibull,steady_state,131
4932,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,132
4933,4,seal_failure,0.1536,early,spike_seed_weibull,steady_state,133
4934,4,seal_failure,0.5505,developing,spike_seed_weibull,steady_state,134
4935,4,seal_failure,0.3075,developing,spike_seed_weibull,steady_state,135
4936,4,seal_failure,0.051,early,spike_seed_weibull,high_load,136
4937,4,seal_failure,0.4346,developing,spike_seed_weibull,steady_state,137
4938,4,seal_failure,0.3674,developing,spike_seed_weibull,high_load,138
4939,4,seal_failure,0.7075,advanced,spike_seed_weibull,steady_state,139
4940,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,140
4941,4,seal_failure,0.8469,advanced,spike_seed_weibull,high_load,141
4942,4,seal_failure,0.1231,early,spike_seed_weibull,high_load,142
4943,4,seal_failure,0.05,early,spike_seed_weibull,high_load,143
4944,4,seal_failure,0.1166,early,spike_seed_weibull,steady_state,144
4945,4,seal_failure,0.9889,advanced,spike_seed_weibull,steady_state,145
4946,4,seal_failure,0.1086,early,spike_seed_weibull,steady_state,146
4947,4,seal_failure,0.4432,developing,spike_seed_weibull,high_load,147
4948,4,seal_failure,0.224,early,spike_seed_weibull,steady_state,148
4949,4,seal_failure,0.8021,advanced,spike_seed_weibull,high_load,149
4950,4,seal_failure,0.5039,developing,spike_seed_weibull,steady_state,150
4951,4,seal_failure,0.0591,early,spike_seed_weibull,high_load,151
4952,4,seal_failure,0.1341,early,spike_seed_weibull,high_load,152
4953,4,seal_failure,0.1307,early,spike_seed_weibull,high_load,153
4954,4,seal_failure,0.1049,early,spike_seed_weibull,high_load,154
4955,4,seal_failure,0.6218,developing,spike_seed_weibull,high_load,155
4956,4,seal_failure,0.8627,advanced,spike_seed_weibull,high_load,156
4957,4,seal_failure,0.05,early,spike_seed_weibull,high_load,157
4958,4,seal_failure,0.1851,early,spike_seed_weibull,high_load,158
4959,4,seal_failure,0.1345,early,spike_seed_weibull,high_load,159
4960,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,160
4961,4,seal_failure,0.359,developing,spike_seed_weibull,high_load,161
4962,4,seal_failure,0.1857,early,spike_seed_weibull,high_load,162
4963,4,seal_failure,0.0554,early,spike_seed_weibull,high_load,163
4964,4,seal_failure,0.4733,developing,spike_seed_weibull,high_load,164
4965,4,seal_failure,0.6966,advanced,spike_seed_weibull,steady_state,165
4966,4,seal_failure,0.5045,developing,spike_seed_weibull,steady_state,166
4967,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,167
4968,4,seal_failure,0.0926,early,spike_seed_weibull,high_load,168
4969,4,seal_failure,0.2366,early,spike_seed_weibull,high_load,169
4970,4,seal_failure,0.1746,early,spike_seed_weibull,high_load,170
4971,4,seal_failure,0.0686,early,spike_seed_weibull,steady_state,171
4972,4,seal_failure,0.0805,early,spike_seed_weibull,steady_state,172
4973,4,seal_failure,0.2091,early,spike_seed_weibull,high_load,173
4974,4,seal_failure,0.05,early,spike_seed_weibull,high_load,174
4975,4,seal_failure,0.9388,advanced,spike_seed_weibull,high_load,175
4976,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,176
4977,4,seal_failure,0.3606,developing,spike_seed_weibull,steady_state,177
4978,4,seal_failure,0.2588,early,spike_seed_weibull,high_load,178
4979,4,seal_failure,0.8262,advanced,spike_seed_weibull,steady_state,179
4980,4,seal_failure,0.3671,developing,spike_seed_weibull,steady_state,180
4981,4,seal_failure,0.8996,advanced,spike_seed_weibull,high_load,181
4982,4,seal_failure,0.1015,early,spike_seed_weibull,steady_state,182
4983,4,seal_failure,0.098,early,spike_seed_weibull,steady_state,183
4984,4,seal_failure,0.3691,developing,spike_seed_weibull,high_load,184
4985,4,seal_failure,0.9949,advanced,spike_seed_weibull,high_load,185
4986,4,seal_failure,0.0906,early,spike_seed_weibull,high_load,186
4987,4,seal_failure,0.9767,advanced,spike_seed_weibull,steady_state,187
4988,4,seal_failure,0.1132,early,spike_seed_weibull,steady_state,188
4989,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,189
4990,4,seal_failure,0.6407,developing,spike_seed_weibull,steady_state,190
4991,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,191
4992,4,seal_failure,0.0678,early,spike_seed_weibull,high_load,192
4993,4,seal_failure,0.9891,advanced,spike_seed_weibull,high_load,193
4994,4,seal_failure,0.1834,early,spike_seed_weibull,high_load,194
4995,4,seal_failure,0.389,developing,spike_seed_weibull,steady_state,195
4996,4,seal_failure,0.6376,developing,spike_seed_weibull,steady_state,196
4997,4,seal_failure,0.9546,advanced,spike_seed_weibull,high_load,197
4998,4,seal_failure,0.4508,developing,spike_seed_weibull,high_load,198
4999,4,seal_failure,0.7682,advanced,spike_seed_weibull,high_load,199
5000,4,seal_failure,0.3565,developing,spike_seed_weibull,steady_state,200
5001,4,seal_failure,0.2949,early,spike_seed_weibull,high_load,201
5002,4,seal_failure,0.9263,advanced,spike_seed_weibull,steady_state,202
5003,4,seal_failure,0.21,early,spike_seed_weibull,high_load,203
5004,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,204
5005,4,seal_failure,0.9025,advanced,spike_seed_weibull,high_load,205
5006,4,seal_failure,0.3282,developing,spike_seed_weibull,steady_state,206
5007,4,seal_failure,0.9458,advanced,spike_seed_weibull,high_load,207
5008,4,seal_failure,0.1964,early,spike_seed_weibull,steady_state,208
5009,4,seal_failure,0.2975,early,spike_seed_weibull,steady_state,209
5010,4,seal_failure,0.4581,developing,spike_seed_weibull,high_load,210
5011,4,seal_failure,0.0987,early,spike_seed_weibull,high_load,211
5012,4,seal_failure,0.7975,advanced,spike_seed_weibull,steady_state,212
5013,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,213
5014,4,seal_failure,0.6576,advanced,spike_seed_weibull,high_load,214
5015,4,seal_failure,0.1327,early,spike_seed_weibull,high_load,215
5016,4,seal_failure,0.4021,developing,spike_seed_weibull,steady_state,216
5017,4,seal_failure,0.5086,developing,spike_seed_weibull,high_load,217
5018,4,seal_failure,0.6993,advanced,spike_seed_weibull,high_load,218
5019,4,seal_failure,0.05,early,spike_seed_weibull,high_load,219
5020,4,seal_failure,0.9932,advanced,spike_seed_weibull,steady_state,220
5021,4,seal_failure,0.587,developing,spike_seed_weibull,high_load,221
5022,4,seal_failure,0.6677,advanced,spike_seed_weibull,steady_state,222
5023,4,seal_failure,0.1158,early,spike_seed_weibull,high_load,223
5024,4,seal_failure,0.1486,early,spike_seed_weibull,high_load,224
5025,4,seal_failure,0.8242,advanced,spike_seed_weibull,high_load,225
5026,4,seal_failure,0.3177,developing,spike_seed_weibull,steady_state,226
5027,4,seal_failure,0.1387,early,spike_seed_weibull,high_load,227
5028,4,seal_failure,0.05,early,spike_seed_weibull,high_load,228
5029,4,seal_failure,0.0754,early,spike_seed_weibull,steady_state,229
5030,4,seal_failure,0.682,advanced,spike_seed_weibull,steady_state,230
5031,4,seal_failure,0.4296,developing,spike_seed_weibull,steady_state,231
5032,4,seal_failure,0.0608,early,spike_seed_weibull,high_load,232
5033,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,233
5034,4,seal_failure,0.5181,developing,spike_seed_weibull,steady_state,234
5035,4,seal_failure,0.2413,early,spike_seed_weibull,steady_state,235
5036,4,seal_failure,0.3748,developing,spike_seed_weibull,high_load,236
5037,4,seal_failure,0.3212,developing,spike_seed_weibull,high_load,237
5038,4,seal_failure,0.05,early,spike_seed_weibull,high_load,238
5039,4,seal_failure,0.5597,developing,spike_seed_weibull,steady_state,239
5040,4,seal_failure,0.506,developing,spike_seed_weibull,steady_state,240
5041,4,seal_failure,0.9269,advanced,spike_seed_weibull,steady_state,241
5042,4,seal_failure,0.904,advanced,spike_seed_weibull,high_load,242
5043,4,seal_failure,0.5851,developing,spike_seed_weibull,steady_state,243
5044,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,244
5045,4,seal_failure,0.0571,early,spike_seed_weibull,high_load,245
5046,4,seal_failure,0.1488,early,spike_seed_weibull,steady_state,246
5047,4,seal_failure,0.05,early,spike_seed_weibull,steady_state,247
5048,4,seal_failure,0.1961,early,spike_seed_weibull,high_load,248
