seq_id,label,label_name,group,steps,severity,cluster_id,source,seed_idx,m6b_step,generated,fail_type,fail_channel
M6B_L3_00179,3,cavitation,A,150,0.7211995124816895,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00180,3,cavitation,A,150,0.7977901101112366,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00181,3,cavitation,A,150,0.9435288906097412,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00182,3,cavitation,A,150,0.3068036139011383,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00183,3,cavitation,A,150,0.2549675703048706,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00184,3,cavitation,A,150,0.7047035098075867,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00185,3,cavitation,A,150,0.8847024440765381,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00186,3,cavitation,A,150,0.8524960875511169,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00187,3,cavitation,A,150,0.7342994809150696,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00188,3,cavitation,A,150,0.36902618408203125,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00189,3,cavitation,A,150,0.6618430614471436,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00190,3,cavitation,A,150,0.8048511743545532,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00191,3,cavitation,A,150,0.20854371786117554,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00192,3,cavitation,A,150,0.7508082985877991,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00193,3,cavitation,A,150,0.48536744713783264,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00194,3,cavitation,A,150,0.43455415964126587,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00195,3,cavitation,A,150,0.8484811782836914,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00196,3,cavitation,A,150,0.41095170378685,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00197,3,cavitation,A,150,0.22670209407806396,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00198,3,cavitation,A,150,0.40867072343826294,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00199,3,cavitation,A,150,0.49184858798980713,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00200,3,cavitation,A,150,0.6481395363807678,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00201,3,cavitation,A,150,0.3626130223274231,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00202,3,cavitation,A,150,0.6347004175186157,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00203,3,cavitation,A,150,0.530223548412323,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00204,3,cavitation,A,150,0.33996203541755676,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00205,3,cavitation,A,150,0.836253821849823,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00206,3,cavitation,A,150,0.5656628012657166,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00207,3,cavitation,A,150,0.8324413895606995,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00208,3,cavitation,A,150,0.8255231380462646,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00209,3,cavitation,A,150,0.9543658494949341,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00210,3,cavitation,A,150,0.9328956604003906,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00211,3,cavitation,A,150,0.9242023825645447,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00212,3,cavitation,A,150,0.600508451461792,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00213,3,cavitation,A,150,0.6925906538963318,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00214,3,cavitation,A,150,0.5330023169517517,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00215,3,cavitation,A,150,0.2346251755952835,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00216,3,cavitation,A,150,0.5149218440055847,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00217,3,cavitation,A,150,0.7951710224151611,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00218,3,cavitation,A,150,0.5482760667800903,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00219,3,cavitation,A,150,0.3705923855304718,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00220,3,cavitation,A,150,0.9402058720588684,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00221,3,cavitation,A,150,0.2693358361721039,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00222,3,cavitation,A,150,0.9133666753768921,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00223,3,cavitation,A,150,0.42744407057762146,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00224,3,cavitation,A,150,0.4821026623249054,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00225,3,cavitation,A,150,0.20840086042881012,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00226,3,cavitation,A,150,0.23874618113040924,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00227,3,cavitation,A,150,0.9332184791564941,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00228,3,cavitation,A,150,0.291801780462265,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00229,3,cavitation,A,150,0.4502546489238739,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00230,3,cavitation,A,150,0.7672065496444702,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00231,3,cavitation,A,150,0.461107462644577,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00232,3,cavitation,A,150,0.48621949553489685,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00233,3,cavitation,A,150,0.48156270384788513,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00234,3,cavitation,A,150,0.6962429881095886,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00235,3,cavitation,A,150,0.6473372578620911,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00236,3,cavitation,A,150,0.7756393551826477,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00237,3,cavitation,A,150,0.932360827922821,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00238,3,cavitation,A,150,0.7111595273017883,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00239,3,cavitation,A,150,0.474748820066452,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00240,3,cavitation,A,150,0.5257925391197205,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00241,3,cavitation,A,150,0.6396547555923462,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00242,3,cavitation,A,150,0.9391278028488159,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00243,3,cavitation,A,150,0.5837476849555969,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00244,3,cavitation,A,150,0.28389331698417664,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00245,3,cavitation,A,150,0.6031495928764343,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00246,3,cavitation,A,150,0.2599412500858307,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00247,3,cavitation,A,150,0.8303954601287842,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00248,3,cavitation,A,150,0.26444220542907715,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00249,3,cavitation,A,150,0.7772896885871887,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00250,3,cavitation,A,150,0.2329263836145401,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00251,3,cavitation,A,150,0.5880500078201294,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00252,3,cavitation,A,150,0.3519187867641449,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00253,3,cavitation,A,150,0.8743710517883301,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00254,3,cavitation,A,150,0.9160476326942444,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00255,3,cavitation,A,150,0.27661415934562683,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00256,3,cavitation,A,150,0.5911948084831238,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00257,3,cavitation,A,150,0.6641300916671753,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00258,3,cavitation,A,150,0.3133404850959778,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00259,3,cavitation,A,150,0.23079746961593628,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00260,3,cavitation,A,150,0.49603867530822754,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00261,3,cavitation,A,150,0.7077140808105469,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00262,3,cavitation,A,150,0.27075108885765076,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00263,3,cavitation,A,150,0.5451527833938599,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00264,3,cavitation,A,150,0.22272834181785583,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00265,3,cavitation,A,150,0.6706584095954895,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00266,3,cavitation,A,150,0.2656479477882385,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00267,3,cavitation,A,150,0.8007158041000366,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00268,3,cavitation,A,150,0.7623716592788696,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00269,3,cavitation,A,150,0.49892017245292664,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00270,3,cavitation,A,150,0.5820404291152954,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00271,3,cavitation,A,150,0.8224093317985535,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00272,3,cavitation,A,150,0.5561713576316833,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00273,3,cavitation,A,150,0.4547996520996094,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00274,3,cavitation,A,150,0.6587889790534973,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00275,3,cavitation,A,150,0.35216206312179565,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00276,3,cavitation,A,150,0.3027368187904358,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00277,3,cavitation,A,150,0.646183967590332,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00278,3,cavitation,A,150,0.546524703502655,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00279,3,cavitation,A,150,0.21289974451065063,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00280,3,cavitation,A,150,0.37375834584236145,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00281,3,cavitation,A,150,0.6201224327087402,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00282,3,cavitation,A,150,0.9097875356674194,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00283,3,cavitation,A,150,0.8733898997306824,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00284,3,cavitation,A,150,0.4488600194454193,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00285,3,cavitation,A,150,0.35599416494369507,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00286,3,cavitation,A,150,0.6952944993972778,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00287,3,cavitation,A,150,0.9517234563827515,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00288,3,cavitation,A,150,0.23098376393318176,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00289,3,cavitation,A,150,0.3816932439804077,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00290,3,cavitation,A,150,0.3946838676929474,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00291,3,cavitation,A,150,0.9588623046875,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00292,3,cavitation,A,150,0.8149591684341431,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00293,3,cavitation,A,150,0.8248122334480286,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00294,3,cavitation,A,150,0.5686967968940735,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00295,3,cavitation,A,150,0.6440806984901428,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00296,3,cavitation,A,150,0.20934028923511505,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00297,3,cavitation,A,150,0.596466600894928,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00298,3,cavitation,A,150,0.9113786816596985,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00299,3,cavitation,A,150,0.20459359884262085,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00300,3,cavitation,A,150,0.2215566784143448,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00301,3,cavitation,A,150,0.445147842168808,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00302,3,cavitation,A,150,0.7819566130638123,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00303,3,cavitation,A,150,0.954177975654602,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00304,3,cavitation,A,150,0.5934444069862366,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00305,3,cavitation,A,150,0.3861626982688904,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00306,3,cavitation,A,150,0.8003301620483398,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00307,3,cavitation,A,150,0.45291867852211,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00308,3,cavitation,A,150,0.3450537323951721,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00309,3,cavitation,A,150,0.20849522948265076,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00310,3,cavitation,A,150,0.5229855179786682,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00311,3,cavitation,A,150,0.40157461166381836,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00312,3,cavitation,A,150,0.24110764265060425,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00313,3,cavitation,A,150,0.9598957300186157,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00314,3,cavitation,A,150,0.4460131824016571,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00315,3,cavitation,A,150,0.9508838653564453,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00316,3,cavitation,A,150,0.25639045238494873,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00317,3,cavitation,A,150,0.5593950152397156,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00318,3,cavitation,A,150,0.2760179042816162,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00319,3,cavitation,A,150,0.6080780029296875,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00320,3,cavitation,A,150,0.5671457648277283,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00321,3,cavitation,A,150,0.5254999399185181,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00322,3,cavitation,A,150,0.3406889736652374,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00323,3,cavitation,A,150,0.7928512096405029,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00324,3,cavitation,A,150,0.847122311592102,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00325,3,cavitation,A,150,0.9319398403167725,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00326,3,cavitation,A,150,0.22388936579227448,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00327,3,cavitation,A,150,0.4652875065803528,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00328,3,cavitation,A,150,0.6790629625320435,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00329,3,cavitation,A,150,0.8749894499778748,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00330,3,cavitation,A,150,0.367784321308136,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00331,3,cavitation,A,150,0.5716509222984314,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00332,3,cavitation,A,150,0.509671688079834,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00333,3,cavitation,A,150,0.7789300680160522,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00334,3,cavitation,A,150,0.7179017066955566,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00335,3,cavitation,A,150,0.7344010472297668,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00336,3,cavitation,A,150,0.6713645458221436,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00337,3,cavitation,A,150,0.3930880129337311,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00338,3,cavitation,A,150,0.2785080075263977,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00339,3,cavitation,A,150,0.6962324976921082,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00340,3,cavitation,A,150,0.7695940732955933,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00341,3,cavitation,A,150,0.31417569518089294,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00342,3,cavitation,A,150,0.5047711133956909,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00343,3,cavitation,A,150,0.5949875116348267,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00344,3,cavitation,A,150,0.8013244867324829,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00345,3,cavitation,A,150,0.730346143245697,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00346,3,cavitation,A,150,0.9542151093482971,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00347,3,cavitation,A,150,0.5373734831809998,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00348,3,cavitation,A,150,0.28763583302497864,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00349,3,cavitation,A,150,0.6084478497505188,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00350,3,cavitation,A,150,0.9500204920768738,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00351,3,cavitation,A,150,0.43931540846824646,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00352,3,cavitation,A,150,0.7039626836776733,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00353,3,cavitation,A,150,0.9737587571144104,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00354,3,cavitation,A,150,0.7919708490371704,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00355,3,cavitation,A,150,0.31198737025260925,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00356,3,cavitation,A,150,0.5830339193344116,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00357,3,cavitation,A,150,0.894187867641449,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00358,3,cavitation,A,150,0.5043084621429443,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00359,3,cavitation,A,150,0.9906196594238281,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00360,3,cavitation,A,150,0.3734741508960724,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00361,3,cavitation,A,150,0.2085704207420349,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00362,3,cavitation,A,150,0.32876038551330566,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00363,3,cavitation,A,150,0.6678832173347473,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00364,3,cavitation,A,150,0.4996360242366791,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00365,3,cavitation,A,150,0.579404890537262,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00366,3,cavitation,A,150,0.5715895295143127,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00367,3,cavitation,A,150,0.8541444540023804,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00368,3,cavitation,A,150,0.582755982875824,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00369,3,cavitation,A,150,0.6836565136909485,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00370,3,cavitation,A,150,0.5215790271759033,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00371,3,cavitation,A,150,0.31427860260009766,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00372,3,cavitation,A,150,0.27095335721969604,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00373,3,cavitation,A,150,0.3268747925758362,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00374,3,cavitation,A,150,0.7963272333145142,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00375,3,cavitation,A,150,0.6025502681732178,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00376,3,cavitation,A,150,0.29773077368736267,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00377,3,cavitation,A,150,0.8663008213043213,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00378,3,cavitation,A,150,0.8642159700393677,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00379,3,cavitation,A,150,0.5186454653739929,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00380,3,cavitation,A,150,0.880961537361145,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00381,3,cavitation,A,150,0.48747533559799194,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00382,3,cavitation,A,150,0.7776600122451782,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00383,3,cavitation,A,150,0.9947993159294128,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00384,3,cavitation,A,150,0.49259084463119507,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00385,3,cavitation,A,150,0.2711743414402008,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00386,3,cavitation,A,150,0.5016536712646484,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00387,3,cavitation,A,150,0.28554683923721313,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00388,3,cavitation,A,150,0.5504825115203857,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00389,3,cavitation,A,150,0.9779933094978333,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00390,3,cavitation,A,150,0.5923398733139038,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00391,3,cavitation,A,150,0.4851665794849396,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00392,3,cavitation,A,150,0.9303034543991089,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00393,3,cavitation,A,150,0.23752044141292572,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00394,3,cavitation,A,150,0.9884196519851685,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00395,3,cavitation,A,150,0.6212300062179565,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00396,3,cavitation,A,150,0.47511667013168335,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00397,3,cavitation,A,150,0.8763191103935242,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00398,3,cavitation,A,150,0.8584751486778259,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
M6B_L3_00399,3,cavitation,A,150,0.29699984192848206,2,m6b_physics_lib_v2,-1,0b_v2,2026-04-26,,
