seq_id,label,fault_type,severity,fault_stage,source,cluster_id,seed_idx,fail_type,fail_channel
4007,3,cavitation,0.0681,early,physics_weibull_v5,2,-1,,
4008,3,cavitation,0.2834,early,physics_weibull_v5,2,-1,,
4009,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4010,3,cavitation,0.9745,advanced,physics_weibull_v5,2,-1,,
4011,3,cavitation,0.7976,advanced,physics_weibull_v5,2,-1,,
4012,3,cavitation,0.243,early,physics_weibull_v5,2,-1,,
4013,3,cavitation,0.3283,developing,physics_weibull_v5,2,-1,,
4014,3,cavitation,0.5264,developing,physics_weibull_v5,2,-1,,
4015,3,cavitation,0.6526,advanced,physics_weibull_v5,2,-1,,
4016,3,cavitation,0.0571,early,physics_weibull_v5,2,-1,,
4017,3,cavitation,0.1651,early,physics_weibull_v5,2,-1,,
4018,3,cavitation,0.4884,developing,physics_weibull_v5,2,-1,,
4019,3,cavitation,0.1061,early,physics_weibull_v5,2,-1,,
4020,3,cavitation,0.28,early,physics_weibull_v5,2,-1,,
4021,3,cavitation,0.0965,early,physics_weibull_v5,2,-1,,
4022,3,cavitation,0.3196,developing,physics_weibull_v5,2,-1,,
4023,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4024,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4025,3,cavitation,0.5313,developing,physics_weibull_v5,2,-1,,
4026,3,cavitation,0.1004,early,physics_weibull_v5,2,-1,,
4027,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4028,3,cavitation,0.0782,early,physics_weibull_v5,2,-1,,
4029,3,cavitation,0.1124,early,physics_weibull_v5,2,-1,,
4030,3,cavitation,0.4939,developing,physics_weibull_v5,2,-1,,
4031,3,cavitation,0.3846,developing,physics_weibull_v5,2,-1,,
4032,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4033,3,cavitation,0.6233,developing,physics_weibull_v5,2,-1,,
4034,3,cavitation,0.0996,early,physics_weibull_v5,2,-1,,
4035,3,cavitation,0.0737,early,physics_weibull_v5,2,-1,,
4036,3,cavitation,0.1952,early,physics_weibull_v5,2,-1,,
4037,3,cavitation,0.3569,developing,physics_weibull_v5,2,-1,,
4038,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4039,3,cavitation,0.1493,early,physics_weibull_v5,2,-1,,
4040,3,cavitation,0.0619,early,physics_weibull_v5,2,-1,,
4041,3,cavitation,0.1875,early,physics_weibull_v5,2,-1,,
4042,3,cavitation,0.8833,advanced,physics_weibull_v5,2,-1,,
4043,3,cavitation,0.5429,developing,physics_weibull_v5,2,-1,,
4044,3,cavitation,0.1301,early,physics_weibull_v5,2,-1,,
4045,3,cavitation,0.3653,developing,physics_weibull_v5,2,-1,,
4046,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4047,3,cavitation,0.6784,advanced,physics_weibull_v5,2,-1,,
4048,3,cavitation,0.5693,developing,physics_weibull_v5,2,-1,,
4049,3,cavitation,0.172,early,physics_weibull_v5,2,-1,,
4050,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4051,3,cavitation,0.1056,early,physics_weibull_v5,2,-1,,
4052,3,cavitation,0.4451,developing,physics_weibull_v5,2,-1,,
4053,3,cavitation,0.1236,early,physics_weibull_v5,2,-1,,
4054,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4055,3,cavitation,0.2123,early,physics_weibull_v5,2,-1,,
4056,3,cavitation,0.4554,developing,physics_weibull_v5,2,-1,,
4057,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4058,3,cavitation,0.1905,early,physics_weibull_v5,2,-1,,
4059,3,cavitation,0.7493,advanced,physics_weibull_v5,2,-1,,
4060,3,cavitation,0.6265,developing,physics_weibull_v5,2,-1,,
4061,3,cavitation,0.3406,developing,physics_weibull_v5,2,-1,,
4062,3,cavitation,0.0513,early,physics_weibull_v5,2,-1,,
4063,3,cavitation,0.5404,developing,physics_weibull_v5,2,-1,,
4064,3,cavitation,0.745,advanced,physics_weibull_v5,2,-1,,
4065,3,cavitation,0.2882,early,physics_weibull_v5,2,-1,,
4066,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4067,3,cavitation,0.1279,early,physics_weibull_v5,2,-1,,
4068,3,cavitation,0.5845,developing,physics_weibull_v5,2,-1,,
4069,3,cavitation,0.7396,advanced,physics_weibull_v5,2,-1,,
4070,3,cavitation,0.3257,developing,physics_weibull_v5,2,-1,,
4071,3,cavitation,0.5333,developing,physics_weibull_v5,2,-1,,
4072,3,cavitation,0.2552,early,physics_weibull_v5,2,-1,,
4073,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4074,3,cavitation,0.8711,advanced,physics_weibull_v5,2,-1,,
4075,3,cavitation,0.4065,developing,physics_weibull_v5,2,-1,,
4076,3,cavitation,0.2231,early,physics_weibull_v5,2,-1,,
4077,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4078,3,cavitation,0.3674,developing,physics_weibull_v5,2,-1,,
4079,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4080,3,cavitation,0.955,advanced,physics_weibull_v5,2,-1,,
4081,3,cavitation,0.1618,early,physics_weibull_v5,2,-1,,
4082,3,cavitation,0.2433,early,physics_weibull_v5,2,-1,,
4083,3,cavitation,0.1327,early,physics_weibull_v5,2,-1,,
4084,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4085,3,cavitation,0.4695,developing,physics_weibull_v5,2,-1,,
4086,3,cavitation,0.4671,developing,physics_weibull_v5,2,-1,,
4087,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4088,3,cavitation,0.6054,developing,physics_weibull_v5,2,-1,,
4089,3,cavitation,0.8918,advanced,physics_weibull_v5,2,-1,,
4090,3,cavitation,0.2257,early,physics_weibull_v5,2,-1,,
4091,3,cavitation,0.9739,advanced,physics_weibull_v5,2,-1,,
4092,3,cavitation,0.0547,early,physics_weibull_v5,2,-1,,
4093,3,cavitation,0.9589,advanced,physics_weibull_v5,2,-1,,
4094,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4095,3,cavitation,0.0508,early,physics_weibull_v5,2,-1,,
4096,3,cavitation,0.0531,early,physics_weibull_v5,2,-1,,
4097,3,cavitation,0.6131,developing,physics_weibull_v5,2,-1,,
4098,3,cavitation,0.5427,developing,physics_weibull_v5,2,-1,,
4099,3,cavitation,0.077,early,physics_weibull_v5,2,-1,,
4100,3,cavitation,0.3395,developing,physics_weibull_v5,2,-1,,
4101,3,cavitation,0.934,advanced,physics_weibull_v5,2,-1,,
4102,3,cavitation,0.0939,early,physics_weibull_v5,2,-1,,
4103,3,cavitation,0.727,advanced,physics_weibull_v5,2,-1,,
4104,3,cavitation,0.6777,advanced,physics_weibull_v5,2,-1,,
4105,3,cavitation,0.1731,early,physics_weibull_v5,2,-1,,
4106,3,cavitation,0.6007,developing,physics_weibull_v5,2,-1,,
4107,3,cavitation,0.0722,early,physics_weibull_v5,2,-1,,
4108,3,cavitation,0.5319,developing,physics_weibull_v5,2,-1,,
4109,3,cavitation,0.4599,developing,physics_weibull_v5,2,-1,,
4110,3,cavitation,0.9073,advanced,physics_weibull_v5,2,-1,,
4111,3,cavitation,0.0745,early,physics_weibull_v5,2,-1,,
4112,3,cavitation,0.4753,developing,physics_weibull_v5,2,-1,,
4113,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4114,3,cavitation,0.5462,developing,physics_weibull_v5,2,-1,,
4115,3,cavitation,0.0648,early,physics_weibull_v5,2,-1,,
4116,3,cavitation,0.4843,developing,physics_weibull_v5,2,-1,,
4117,3,cavitation,0.4949,developing,physics_weibull_v5,2,-1,,
4118,3,cavitation,0.57,developing,physics_weibull_v5,2,-1,,
4119,3,cavitation,0.6116,developing,physics_weibull_v5,2,-1,,
4120,3,cavitation,0.6093,developing,physics_weibull_v5,2,-1,,
4121,3,cavitation,0.1638,early,physics_weibull_v5,2,-1,,
4122,3,cavitation,0.565,developing,physics_weibull_v5,2,-1,,
4123,3,cavitation,0.1069,early,physics_weibull_v5,2,-1,,
4124,3,cavitation,0.3601,developing,physics_weibull_v5,2,-1,,
4125,3,cavitation,0.427,developing,physics_weibull_v5,2,-1,,
4126,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4127,3,cavitation,0.5277,developing,physics_weibull_v5,2,-1,,
4128,3,cavitation,0.4766,developing,physics_weibull_v5,2,-1,,
4129,3,cavitation,0.4602,developing,physics_weibull_v5,2,-1,,
4130,3,cavitation,0.6223,developing,physics_weibull_v5,2,-1,,
4131,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4132,3,cavitation,0.2654,early,physics_weibull_v5,2,-1,,
4133,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4134,3,cavitation,0.2984,early,physics_weibull_v5,2,-1,,
4135,3,cavitation,0.7525,advanced,physics_weibull_v5,2,-1,,
4136,3,cavitation,0.1944,early,physics_weibull_v5,2,-1,,
4137,3,cavitation,0.5794,developing,physics_weibull_v5,2,-1,,
4138,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4139,3,cavitation,0.0632,early,physics_weibull_v5,2,-1,,
4140,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4141,3,cavitation,0.7815,advanced,physics_weibull_v5,2,-1,,
4142,3,cavitation,0.45,developing,physics_weibull_v5,2,-1,,
4143,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4144,3,cavitation,0.0506,early,physics_weibull_v5,2,-1,,
4145,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4146,3,cavitation,0.0575,early,physics_weibull_v5,2,-1,,
4147,3,cavitation,0.4451,developing,physics_weibull_v5,2,-1,,
4148,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4149,3,cavitation,0.0705,early,physics_weibull_v5,2,-1,,
4150,3,cavitation,0.5353,developing,physics_weibull_v5,2,-1,,
4151,3,cavitation,0.1028,early,physics_weibull_v5,2,-1,,
4152,3,cavitation,0.3842,developing,physics_weibull_v5,2,-1,,
4153,3,cavitation,0.117,early,physics_weibull_v5,2,-1,,
4154,3,cavitation,0.3253,developing,physics_weibull_v5,2,-1,,
4155,3,cavitation,0.1209,early,physics_weibull_v5,2,-1,,
4156,3,cavitation,0.7415,advanced,physics_weibull_v5,2,-1,,
4157,3,cavitation,0.0826,early,physics_weibull_v5,2,-1,,
4158,3,cavitation,0.8498,advanced,physics_weibull_v5,2,-1,,
4159,3,cavitation,0.862,advanced,physics_weibull_v5,2,-1,,
4160,3,cavitation,0.2728,early,physics_weibull_v5,2,-1,,
4161,3,cavitation,0.2985,early,physics_weibull_v5,2,-1,,
4162,3,cavitation,0.0978,early,physics_weibull_v5,2,-1,,
4163,3,cavitation,0.7795,advanced,physics_weibull_v5,2,-1,,
4164,3,cavitation,0.1297,early,physics_weibull_v5,2,-1,,
4165,3,cavitation,0.1515,early,physics_weibull_v5,2,-1,,
4166,3,cavitation,0.1608,early,physics_weibull_v5,2,-1,,
4167,3,cavitation,0.0841,early,physics_weibull_v5,2,-1,,
4168,3,cavitation,0.226,early,physics_weibull_v5,2,-1,,
4169,3,cavitation,0.6827,advanced,physics_weibull_v5,2,-1,,
4170,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4171,3,cavitation,0.9877,advanced,physics_weibull_v5,2,-1,,
4172,3,cavitation,0.6936,advanced,physics_weibull_v5,2,-1,,
4173,3,cavitation,0.4115,developing,physics_weibull_v5,2,-1,,
4174,3,cavitation,0.3291,developing,physics_weibull_v5,2,-1,,
4175,3,cavitation,0.1527,early,physics_weibull_v5,2,-1,,
4176,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4177,3,cavitation,0.125,early,physics_weibull_v5,2,-1,,
4178,3,cavitation,0.185,early,physics_weibull_v5,2,-1,,
4179,3,cavitation,0.1525,early,physics_weibull_v5,2,-1,,
4180,3,cavitation,0.458,developing,physics_weibull_v5,2,-1,,
4181,3,cavitation,0.2534,early,physics_weibull_v5,2,-1,,
4182,3,cavitation,0.4965,developing,physics_weibull_v5,2,-1,,
4183,3,cavitation,0.645,developing,physics_weibull_v5,2,-1,,
4184,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4185,3,cavitation,0.667,advanced,physics_weibull_v5,2,-1,,
4186,3,cavitation,0.4704,developing,physics_weibull_v5,2,-1,,
4187,3,cavitation,0.4812,developing,physics_weibull_v5,2,-1,,
4188,3,cavitation,0.3238,developing,physics_weibull_v5,2,-1,,
4189,3,cavitation,0.0607,early,physics_weibull_v5,2,-1,,
4190,3,cavitation,0.6078,developing,physics_weibull_v5,2,-1,,
4191,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4192,3,cavitation,0.3624,developing,physics_weibull_v5,2,-1,,
4193,3,cavitation,0.3854,developing,physics_weibull_v5,2,-1,,
4194,3,cavitation,0.0681,early,physics_weibull_v5,2,-1,,
4195,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4196,3,cavitation,0.2019,early,physics_weibull_v5,2,-1,,
4197,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4198,3,cavitation,0.6385,developing,physics_weibull_v5,2,-1,,
4199,3,cavitation,0.2416,early,physics_weibull_v5,2,-1,,
4200,3,cavitation,0.1554,early,physics_weibull_v5,2,-1,,
4201,3,cavitation,0.4739,developing,physics_weibull_v5,2,-1,,
4202,3,cavitation,0.8348,advanced,physics_weibull_v5,2,-1,,
4203,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4204,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4205,3,cavitation,0.6437,developing,physics_weibull_v5,2,-1,,
4206,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4207,3,cavitation,0.0843,early,physics_weibull_v5,2,-1,,
4208,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4209,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4210,3,cavitation,0.6159,developing,physics_weibull_v5,2,-1,,
4211,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4212,3,cavitation,0.6645,advanced,physics_weibull_v5,2,-1,,
4213,3,cavitation,0.0919,early,physics_weibull_v5,2,-1,,
4214,3,cavitation,0.1569,early,physics_weibull_v5,2,-1,,
4215,3,cavitation,0.5613,developing,physics_weibull_v5,2,-1,,
4216,3,cavitation,0.5943,developing,physics_weibull_v5,2,-1,,
4217,3,cavitation,0.2512,early,physics_weibull_v5,2,-1,,
4218,3,cavitation,0.2331,early,physics_weibull_v5,2,-1,,
4219,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4220,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4221,3,cavitation,0.4153,developing,physics_weibull_v5,2,-1,,
4222,3,cavitation,0.7745,advanced,physics_weibull_v5,2,-1,,
4223,3,cavitation,0.9525,advanced,physics_weibull_v5,2,-1,,
4224,3,cavitation,0.3697,developing,physics_weibull_v5,2,-1,,
4225,3,cavitation,0.384,developing,physics_weibull_v5,2,-1,,
4226,3,cavitation,0.0756,early,physics_weibull_v5,2,-1,,
4227,3,cavitation,0.1614,early,physics_weibull_v5,2,-1,,
4228,3,cavitation,0.6378,developing,physics_weibull_v5,2,-1,,
4229,3,cavitation,0.8555,advanced,physics_weibull_v5,2,-1,,
4230,3,cavitation,0.4278,developing,physics_weibull_v5,2,-1,,
4231,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4232,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4233,3,cavitation,0.0752,early,physics_weibull_v5,2,-1,,
4234,3,cavitation,0.7656,advanced,physics_weibull_v5,2,-1,,
4235,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4236,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4237,3,cavitation,0.0673,early,physics_weibull_v5,2,-1,,
4238,3,cavitation,0.432,developing,physics_weibull_v5,2,-1,,
4239,3,cavitation,0.7189,advanced,physics_weibull_v5,2,-1,,
4240,3,cavitation,0.2165,early,physics_weibull_v5,2,-1,,
4241,3,cavitation,0.1655,early,physics_weibull_v5,2,-1,,
4242,3,cavitation,0.4048,developing,physics_weibull_v5,2,-1,,
4243,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4244,3,cavitation,0.6526,advanced,physics_weibull_v5,2,-1,,
4245,3,cavitation,0.9405,advanced,physics_weibull_v5,2,-1,,
4246,3,cavitation,0.1734,early,physics_weibull_v5,2,-1,,
4247,3,cavitation,0.1318,early,physics_weibull_v5,2,-1,,
4248,3,cavitation,0.5782,developing,physics_weibull_v5,2,-1,,
4249,3,cavitation,0.3022,developing,physics_weibull_v5,2,-1,,
4250,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4251,3,cavitation,0.3131,developing,physics_weibull_v5,2,-1,,
4252,3,cavitation,0.2145,early,physics_weibull_v5,2,-1,,
4253,3,cavitation,0.1005,early,physics_weibull_v5,2,-1,,
4254,3,cavitation,0.5124,developing,physics_weibull_v5,2,-1,,
4255,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4256,3,cavitation,0.0961,early,physics_weibull_v5,2,-1,,
4257,3,cavitation,0.4125,developing,physics_weibull_v5,2,-1,,
4258,3,cavitation,0.2599,early,physics_weibull_v5,2,-1,,
4259,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4260,3,cavitation,0.4662,developing,physics_weibull_v5,2,-1,,
4261,3,cavitation,0.5651,developing,physics_weibull_v5,2,-1,,
4262,3,cavitation,0.1519,early,physics_weibull_v5,2,-1,,
4263,3,cavitation,0.0771,early,physics_weibull_v5,2,-1,,
4264,3,cavitation,0.729,advanced,physics_weibull_v5,2,-1,,
4265,3,cavitation,0.1912,early,physics_weibull_v5,2,-1,,
4266,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4267,3,cavitation,0.1279,early,physics_weibull_v5,2,-1,,
4268,3,cavitation,0.0926,early,physics_weibull_v5,2,-1,,
4269,3,cavitation,0.7333,advanced,physics_weibull_v5,2,-1,,
4270,3,cavitation,0.333,developing,physics_weibull_v5,2,-1,,
4271,3,cavitation,0.5384,developing,physics_weibull_v5,2,-1,,
4272,3,cavitation,0.856,advanced,physics_weibull_v5,2,-1,,
4273,3,cavitation,0.3046,developing,physics_weibull_v5,2,-1,,
4274,3,cavitation,0.2037,early,physics_weibull_v5,2,-1,,
4275,3,cavitation,0.5041,developing,physics_weibull_v5,2,-1,,
4276,3,cavitation,0.384,developing,physics_weibull_v5,2,-1,,
4277,3,cavitation,0.6358,developing,physics_weibull_v5,2,-1,,
4278,3,cavitation,0.0639,early,physics_weibull_v5,2,-1,,
4279,3,cavitation,0.6836,advanced,physics_weibull_v5,2,-1,,
4280,3,cavitation,0.6903,advanced,physics_weibull_v5,2,-1,,
4281,3,cavitation,0.1292,early,physics_weibull_v5,2,-1,,
4282,3,cavitation,0.0691,early,physics_weibull_v5,2,-1,,
4283,3,cavitation,0.1349,early,physics_weibull_v5,2,-1,,
4284,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4285,3,cavitation,0.4744,developing,physics_weibull_v5,2,-1,,
4286,3,cavitation,0.2225,early,physics_weibull_v5,2,-1,,
4287,3,cavitation,0.9775,advanced,physics_weibull_v5,2,-1,,
4288,3,cavitation,0.4205,developing,physics_weibull_v5,2,-1,,
4289,3,cavitation,0.5992,developing,physics_weibull_v5,2,-1,,
4290,3,cavitation,0.402,developing,physics_weibull_v5,2,-1,,
4291,3,cavitation,0.1524,early,physics_weibull_v5,2,-1,,
4292,3,cavitation,0.5527,developing,physics_weibull_v5,2,-1,,
4293,3,cavitation,0.4028,developing,physics_weibull_v5,2,-1,,
4294,3,cavitation,0.0506,early,physics_weibull_v5,2,-1,,
4295,3,cavitation,0.2013,early,physics_weibull_v5,2,-1,,
4296,3,cavitation,0.3232,developing,physics_weibull_v5,2,-1,,
4297,3,cavitation,0.5275,developing,physics_weibull_v5,2,-1,,
4298,3,cavitation,0.0899,early,physics_weibull_v5,2,-1,,
4299,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4300,3,cavitation,0.187,early,physics_weibull_v5,2,-1,,
4301,3,cavitation,0.196,early,physics_weibull_v5,2,-1,,
4302,3,cavitation,0.2365,early,physics_weibull_v5,2,-1,,
4303,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4304,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4305,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4306,3,cavitation,0.5955,developing,physics_weibull_v5,2,-1,,
4307,3,cavitation,0.4338,developing,physics_weibull_v5,2,-1,,
4308,3,cavitation,0.8565,advanced,physics_weibull_v5,2,-1,,
4309,3,cavitation,0.4497,developing,physics_weibull_v5,2,-1,,
4310,3,cavitation,0.4292,developing,physics_weibull_v5,2,-1,,
4311,3,cavitation,0.3357,developing,physics_weibull_v5,2,-1,,
4312,3,cavitation,0.4749,developing,physics_weibull_v5,2,-1,,
4313,3,cavitation,0.5387,developing,physics_weibull_v5,2,-1,,
4314,3,cavitation,0.2397,early,physics_weibull_v5,2,-1,,
4315,3,cavitation,0.4497,developing,physics_weibull_v5,2,-1,,
4316,3,cavitation,0.7996,advanced,physics_weibull_v5,2,-1,,
4317,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4318,3,cavitation,0.6036,developing,physics_weibull_v5,2,-1,,
4319,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4320,3,cavitation,0.426,developing,physics_weibull_v5,2,-1,,
4321,3,cavitation,0.5744,developing,physics_weibull_v5,2,-1,,
4322,3,cavitation,0.4051,developing,physics_weibull_v5,2,-1,,
4323,3,cavitation,0.6937,advanced,physics_weibull_v5,2,-1,,
4324,3,cavitation,0.2102,early,physics_weibull_v5,2,-1,,
4325,3,cavitation,0.8771,advanced,physics_weibull_v5,2,-1,,
4326,3,cavitation,0.7341,advanced,physics_weibull_v5,2,-1,,
4327,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4328,3,cavitation,0.7153,advanced,physics_weibull_v5,2,-1,,
4329,3,cavitation,0.2289,early,physics_weibull_v5,2,-1,,
4330,3,cavitation,0.3131,developing,physics_weibull_v5,2,-1,,
4331,3,cavitation,0.1719,early,physics_weibull_v5,2,-1,,
4332,3,cavitation,0.11,early,physics_weibull_v5,2,-1,,
4333,3,cavitation,0.7038,advanced,physics_weibull_v5,2,-1,,
4334,3,cavitation,0.5663,developing,physics_weibull_v5,2,-1,,
4335,3,cavitation,0.1284,early,physics_weibull_v5,2,-1,,
4336,3,cavitation,0.2127,early,physics_weibull_v5,2,-1,,
4337,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4338,3,cavitation,0.6632,advanced,physics_weibull_v5,2,-1,,
4339,3,cavitation,0.1928,early,physics_weibull_v5,2,-1,,
4340,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4341,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4342,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4343,3,cavitation,0.9278,advanced,physics_weibull_v5,2,-1,,
4344,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4345,3,cavitation,0.3363,developing,physics_weibull_v5,2,-1,,
4346,3,cavitation,0.5126,developing,physics_weibull_v5,2,-1,,
4347,3,cavitation,0.1051,early,physics_weibull_v5,2,-1,,
4348,3,cavitation,0.1142,early,physics_weibull_v5,2,-1,,
4349,3,cavitation,0.1321,early,physics_weibull_v5,2,-1,,
4350,3,cavitation,0.5859,developing,physics_weibull_v5,2,-1,,
4351,3,cavitation,0.5945,developing,physics_weibull_v5,2,-1,,
4352,3,cavitation,0.485,developing,physics_weibull_v5,2,-1,,
4353,3,cavitation,0.1231,early,physics_weibull_v5,2,-1,,
4354,3,cavitation,0.3565,developing,physics_weibull_v5,2,-1,,
4355,3,cavitation,0.2153,early,physics_weibull_v5,2,-1,,
4356,3,cavitation,0.3957,developing,physics_weibull_v5,2,-1,,
4357,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4358,3,cavitation,0.2897,early,physics_weibull_v5,2,-1,,
4359,3,cavitation,0.4486,developing,physics_weibull_v5,2,-1,,
4360,3,cavitation,0.629,developing,physics_weibull_v5,2,-1,,
4361,3,cavitation,0.0773,early,physics_weibull_v5,2,-1,,
4362,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4363,3,cavitation,0.6621,advanced,physics_weibull_v5,2,-1,,
4364,3,cavitation,0.1071,early,physics_weibull_v5,2,-1,,
4365,3,cavitation,0.1618,early,physics_weibull_v5,2,-1,,
4366,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4367,3,cavitation,0.1389,early,physics_weibull_v5,2,-1,,
4368,3,cavitation,0.4752,developing,physics_weibull_v5,2,-1,,
4369,3,cavitation,0.9442,advanced,physics_weibull_v5,2,-1,,
4370,3,cavitation,0.6751,advanced,physics_weibull_v5,2,-1,,
4371,3,cavitation,0.1641,early,physics_weibull_v5,2,-1,,
4372,3,cavitation,0.1053,early,physics_weibull_v5,2,-1,,
4373,3,cavitation,0.3719,developing,physics_weibull_v5,2,-1,,
4374,3,cavitation,0.0583,early,physics_weibull_v5,2,-1,,
4375,3,cavitation,0.6939,advanced,physics_weibull_v5,2,-1,,
4376,3,cavitation,0.3061,developing,physics_weibull_v5,2,-1,,
4377,3,cavitation,0.477,developing,physics_weibull_v5,2,-1,,
4378,3,cavitation,0.1664,early,physics_weibull_v5,2,-1,,
4379,3,cavitation,0.4018,developing,physics_weibull_v5,2,-1,,
4380,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4381,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4382,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4383,3,cavitation,0.7871,advanced,physics_weibull_v5,2,-1,,
4384,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4385,3,cavitation,0.4793,developing,physics_weibull_v5,2,-1,,
4386,3,cavitation,0.5702,developing,physics_weibull_v5,2,-1,,
4387,3,cavitation,0.085,early,physics_weibull_v5,2,-1,,
4388,3,cavitation,0.0938,early,physics_weibull_v5,2,-1,,
4389,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4390,3,cavitation,0.0611,early,physics_weibull_v5,2,-1,,
4391,3,cavitation,0.9419,advanced,physics_weibull_v5,2,-1,,
4392,3,cavitation,0.2345,early,physics_weibull_v5,2,-1,,
4393,3,cavitation,0.0559,early,physics_weibull_v5,2,-1,,
4394,3,cavitation,0.7331,advanced,physics_weibull_v5,2,-1,,
4395,3,cavitation,0.306,developing,physics_weibull_v5,2,-1,,
4396,3,cavitation,0.6307,developing,physics_weibull_v5,2,-1,,
4397,3,cavitation,0.4812,developing,physics_weibull_v5,2,-1,,
4398,3,cavitation,0.7481,advanced,physics_weibull_v5,2,-1,,
4399,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4400,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4401,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4402,3,cavitation,0.3201,developing,physics_weibull_v5,2,-1,,
4403,3,cavitation,0.1677,early,physics_weibull_v5,2,-1,,
4404,3,cavitation,0.5632,developing,physics_weibull_v5,2,-1,,
4405,3,cavitation,0.1841,early,physics_weibull_v5,2,-1,,
4406,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4407,3,cavitation,0.6444,developing,physics_weibull_v5,2,-1,,
4408,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4409,3,cavitation,0.2387,early,physics_weibull_v5,2,-1,,
4410,3,cavitation,0.05,early,physics_weibull_v5,2,-1,,
4411,3,cavitation,0.0933,early,physics_weibull_v5,2,-1,,
4412,3,cavitation,0.3366,developing,physics_weibull_v5,2,-1,,
